"id","no","height","weight","order","isDefault"
"n264g","264","5","325","264","false"
"n270","270","5","26","270","true"
"n271","271","12","325","271","true"
"n272","272","15","550","272","true"
"n273","273","5","40","273","true"
"n274","274","10","280","274","true"
"n275","275","13","596","275","true"
"n278","278","6","95","278","true"
"n279","279","12","280","279","true"
"n280","280","4","66","280","true"
"n281","281","8","202","281","true"
"n282","282","16","484","282","true"
"n290","290","5","55","290","true"
"n291","291","8","120","291","true"
"n292","292","8","12","292","true"
"n302","302","5","110","302","true"
"n303","303","6","115","303","true"
"n309","309","6","152","309","true"
"n310","310","15","402","310","true"
"n315","315","3","20","315","true"
"n320","320","20","1300","320","true"
"n321","321","145","3980","321","true"
"n324","324","5","804","324","true"
"n328","328","7","150","328","true"
"n329","329","11","153","329","true"
"n330","330","20","820","330","true"
"n337","337","10","1680","337","true"
"n338","338","12","1540","338","true"
"n339","339","4","19","339","true"
"n340","340","9","236","340","true"
"n341","341","6","115","341","true"
"n342","342","11","328","342","true"
"n343","343","5","215","343","true"
"n344","344","15","1080","344","true"
"n349","349","6","74","349","true"
"n350","350","62","1620","350","true"
"n355","355","8","150","355","true"
"n356","356","16","306","356","true"
"n360","360","6","140","360","true"
"n361","361","7","168","361","true"
"n362","362","15","2565","362","true"
"n385","385","3","11","385","true"
"n406","406","2","12","406","true"
"n407","407","9","145","407","true"
"n415","415","3","55","415","true"
"n416","416","12","385","416","true"
"n420","420","4","33","420","true"
"n421","421","5","93","421","true"
"n422","422","3","63","422","true"
"n423","423","9","299","423","true"
"n425","425","4","12","425","true"
"n426","426","12","150","426","true"
"n434","434","4","192","434","true"
"n435","435","10","380","435","true"
"n436","436","5","605","436","true"
"n437","437","13","1870","437","true"
"n438","438","5","150","438","true"
"n439","439","6","130","439","true"
"n446","446","6","1050","446","true"
"n447","447","7","202","447","true"
"n448","448","12","540","448","true"
"n449","449","8","495","449","true"
"n450","450","20","3000","450","true"
"n451","451","8","120","451","true"
"n452","452","13","615","452","true"
"n453","453","7","230","453","true"
"n454","454","13","444","454","true"
"n458","458","10","650","458","true"
"n459","459","10","505","459","true"
"n460","460","22","1355","460","true"
"n461","461","11","340","461","true"
"n464","464","24","2828","464","true"
"n468","468","15","380","468","true"
"n470","470","10","255","470","true"
"n471","471","8","259","471","true"
"n473","473","25","2910","473","true"
"n475","475","16","520","475","true"
"n477","477","22","1066","477","true"
"n478","478","13","266","478","true"
"n479","479","3","3","479","true"
"n479h","479","3","3","479","false"
"n479w","479","3","3","479","false"
"n479f","479","3","3","479","false"
"n479s","479","3","3","479","false"
"n479c","479","3","3","479","false"
"n509","509","4","101","509","true"
"n510","510","11","375","510","true"
"n517","517","6","233","517","true"
"n518","518","11","605","518","true"
"n519","519","3","21","519","true"
"n520","520","6","150","520","true"
"n521","521","12","290","521","true"
"n524","524","4","180","524","true"
"n525","525","9","1020","525","true"
"n526","526","17","2600","526","true"
"n527","527","4","21","527","true"
"n528","528","9","105","528","true"
"n529","529","3","85","529","true"
"n530","530","7","404","530","true"
"n532","532","6","125","532","true"
"n533","533","12","400","533","true"
"n534","534","14","870","534","true"
"n535","535","5","45","535","true"
"n536","536","8","170","536","true"
"n537","537","15","620","537","true"
"n538","538","13","555","538","true"
"n539","539","14","510","539","true"
"n546","546","3","6","546","true"
"n547","547","7","66","547","true"
"n550","550","10","180","550","true"
"n550f","550","10","180","550","false"
"n554","554","6","375","554","true"
"n554g","554","7","400","554","false"
"n555","555","13","929","555","true"
"n555f","555","13","929","555","false"
"n555g","555","17","1200","555","false"
"n555h","555","17","1200","555","false"
"n556","556","10","280","556","true"
"n557","557","3","145","557","true"
"n558","558","14","2000","558","true"
"n559","559","6","118","559","true"
"n560","560","11","300","560","true"
"n561","561","14","140","561","true"
"n562","562","5","15","562","true"
"n562g","562","5","15","562","false"
"n563","563","17","765","563","true"
"n568","568","6","310","568","true"
"n569","569","19","1073","569","true"
"n572","572","4","58","572","true"
"n573","573","5","75","573","true"
"n574","574","4","58","574","true"
"n575","575","7","180","575","true"
"n576","576","15","440","576","true"
"n577","577","3","10","577","true"
"n578","578","6","80","578","true"
"n579","579","10","201","579","true"
"n582","582","4","57","582","true"
"n583","583","11","410","583","true"
"n584","584","13","575","584","true"
"n588","588","5","59","588","true"
"n589","589","10","330","589","true"
"n592","592","12","330","592","true"
"n593","593","22","1350","593","true"
"n595","595","1","6","595","true"
"n596","596","8","143","596","true"
"n597","597","6","188","597","true"
"n598","598","10","1100","598","true"
"n599","599","3","210","599","true"
"n600","600","6","510","600","true"
"n601","601","6","810","601","true"
"n605","605","5","90","605","true"
"n606","606","10","345","606","true"
"n607","607","3","31","607","true"
"n608","608","6","130","608","true"
"n609","609","10","343","609","true"
"n610","610","6","180","610","true"
"n611","611","10","360","611","true"
"n612","612","18","1055","612","true"
"n613","613","5","85","613","true"
"n614","614","26","2600","614","true"
"n616","616","4","77","616","true"
"n617","617","8","253","617","true"
"n618","618","7","110","618","true"
"n618g","618","7","205","618","false"
"n622","622","10","920","622","true"
"n623","623","28","3300","623","true"
"n624","624","5","102","624","true"
"n625","625","16","700","625","true"
"n627","627","5","105","627","true"
"n628","628","15","410","628","true"
"n629","629","5","90","629","true"
"n630","630","12","395","630","true"
"n631","631","14","580","631","true"
"n632","632","3","330","632","true"
"n633","633","8","173","633","true"
"n634","634","14","500","634","true"
"n635","635","18","1600","635","true"
"n638","638","21","2500","638","true"
"n639","639","19","2600","639","true"
"n640","640","20","2000","640","true"
"n643","643","32","3300","643","true"
"n644","644","29","3450","644","true"
"n646","646","30","3250","646","true"
"n646w","646","36","3250","646","false"
"n646b","646","33","3250","646","false"
"n647","647","14","485","647","true"
"n647k","647","14","485","647","false"
"n659","659","4","50","659","true"
"n660","660","10","424","660","true"
"n674","674","6","80","674","true"
"n675","675","21","1360","675","true"
"n677","677","3","35","677","true"
"n678","678","6","85","678","true"
"n678f","678","6","85","678","false"
"n679","679","8","20","679","true"
"n680","680","8","45","680","true"
"n681","681","17","530","681","true"
"n681b","681","17","530","681","false"
"n682","682","2","5","682","true"
"n683","683","8","155","683","true"
"n684","684","4","35","684","true"
"n685","685","8","50","685","true"
"n686","686","4","35","686","true"
"n687","687","15","470","687","true"
"n688","688","5","310","688","true"
"n689","689","13","960","689","true"
"n694","694","5","60","694","true"
"n695","695","10","210","695","true"
"n700","700","10","235","700","true"
"n701","701","8","215","701","true"
"n704","704","3","28","704","true"
"n705","705","8","175","705","true"
"n706","706","20","1505","706","true"
"n708","708","4","70","708","true"
"n709","709","15","710","709","true"
"n710","710","4","50","710","true"
"n710s","710","3","35","710","false"
"n710l","710","5","75","710","false"
"n710k","710","8","150","710","false"
"n711","711","9","125","711","true"
"n711s","711","7","95","711","false"
"n711l","711","11","140","711","false"
"n711k","711","17","390","711","false"
"n712","712","10","995","712","true"
"n713","713","20","5050","713","true"
"n714","714","5","80","714","true"
"n715","715","15","850","715","true"
"n722","722","3","15","722","true"
"n723","723","7","160","723","true"
"n724","724","16","366","724","true"
"n725","725","4","43","725","true"
"n726","726","7","250","726","true"
"n727","727","18","830","727","true"
"n728","728","4","75","728","true"
"n729","729","6","175","729","true"
"n730","730","18","440","730","true"
"n736","736","4","44","736","true"
"n737","737","5","105","737","true"
"n738","738","15","450","738","true"
"n742","742","1","2","742","true"
"n743","743","2","5","743","true"
"n746","746","2","3","746","true"
"n746f","746","82","786","746","false"
"n747","747","4","80","747","true"
"n748","748","7","145","748","true"
"n749","749","10","1100","749","true"
"n750","750","25","9200","750","true"
"n751","751","3","40","751","true"
"n752","752","18","820","752","true"
"n755","755","2","15","755","true"
"n756","756","10","115","756","true"
"n757","757","6","48","757","true"
"n758","758","12","222","758","true"
"n759","759","5","68","759","true"
"n760","760","21","1350","760","true"
"n761","761","3","32","761","true"
"n762","762","7","82","762","true"
"n763","763","12","214","763","true"
"n765","765","15","760","765","true"
"n766","766","20","828","766","true"
"n767","767","5","120","767","true"
"n768","768","20","1080","768","true"
"n771","771","3","12","771","true"
"n772","772","19","1205","772","true"
"n773","773","23","1005","773","true"
"n776","776","20","2120","776","true"
"n777","777","3","33","777","true"
"n778","778","2","7","778","true"
"n780","780","30","1850","780","true"
"n781","781","39","2100","781","true"
"n782","782","6","297","782","true"
"n783","783","12","470","783","true"
"n784","784","16","782","784","true"
"n789","789","2","1","789","true"
"n790","790","1","9999","790","true"
"n791","791","34","2300","791","true"
"n792","792","40","1200","792","true"
"n800","800","24","2300","800","true"
"n800s","800","38","4600","800","false"
"n800m","800","42","3500","800","false"
"n802","802","7","222","802","true"
"n807","807","15","445","807","true"
"n808","808","2","80","808","true"
"n809","809","25","8000","809","true"
"n810","810","3","50","810","true"
"n811","811","7","140","811","true"
"n812","812","21","900","812","true"
"n813","813","3","45","813","true"
"n814","814","6","90","814","true"
"n815","815","14","330","815","true"
"n816","816","3","40","816","true"
"n817","817","7","115","817","true"
"n818","818","19","452","818","true"
"n819","819","3","25","819","true"
"n820","820","6","60","820","true"
"n821","821","2","18","821","true"
"n822","822","8","160","822","true"
"n823","823","22","750","823","true"
"n824","824","4","80","824","true"
"n825","825","4","195","825","true"
"n826","826","4","408","826","true"
"n827","827","6","89","827","true"
"n828","828","12","199","828","true"
"n829","829","4","22","829","true"
"n830","830","5","25","830","true"
"n831","831","6","60","831","true"
"n832","832","13","430","832","true"
"n833","833","3","85","833","true"
"n834","834","10","1155","834","true"
"n835","835","3","135","835","true"
"n836","836","10","340","836","true"
"n837","837","3","120","837","true"
"n838","838","11","780","838","true"
"n839","839","28","3105","839","true"
"n840","840","2","5","840","true"
"n841","841","3","10","841","true"
"n842","842","4","130","842","true"
"n843","843","22","76","843","true"
"n844","844","38","655","844","true"
"n845","845","8","180","845","true"
"n846","846","5","10","846","true"
"n847","847","13","300","847","true"
"n848","848","4","110","848","true"
"n849","849","16","400","849","true"
"n849f","849","16","400","849","false"
"n850","850","7","10","850","true"
"n851","851","30","1200","851","true"
"n852","852","6","40","852","true"
"n853","853","16","390","853","true"
"n854","854","1","2","854","true"
"n855","855","2","4","855","true"
"n856","856","4","34","856","true"
"n857","857","6","48","857","true"
"n858","858","21","51","858","true"
"n859","859","4","55","859","true"
"n860","860","8","125","860","true"
"n861","861","15","610","861","true"
"n862","862","16","460","862","true"
"n863","863","8","280","863","true"
"n864","864","10","4","864","true"
"n865","865","8","1170","865","true"
"n866","866","15","582","866","true"
"n867","867","16","666","867","true"
"n868","868","2","3","868","true"
"n869","869","3","5","869","true"
"n870","870","30","620","870","true"
"n871","871","3","10","871","true"
"n872","872","3","38","872","true"
"n873","873","13","420","873","true"
"n874","874","25","5200","874","true"
"n875","875","14","890","875","true"
"n875f","875","14","890","875","false"
"n876","876","9","280","876","true"
"n876f","876","9","280","876","false"
"n877","877","3","30","877","true"
"n878","878","12","1000","878","true"
"n879","879","30","6500","879","true"
"n880","880","18","1900","880","true"
"n881","881","23","1500","881","true"
"n882","882","23","2150","882","true"
"n883","883","20","1750","883","true"
"n884","884","18","400","884","true"
"n885","885","5","20","885","true"
"n886","886","14","110","886","true"
"n887","887","30","500","887","true"
"n888","888","28","1100","888","true"
"n888f","888","28","3550","888","false"
"n889","889","29","2100","889","true"
"n889f","889","29","7850","889","false"
"n890","890","200","9500","890","true"
"n890f","890","1000","0","890","false"
