"pokemonId","abilityName","isHidden"
"n84","にげあし","false"
"n84","はやおき","false"
"n85","にげあし","false"
"n85","はやおき","false"
"n86","あついしぼう","false"
"n86","うるおいボディ","false"
"n87","あついしぼう","false"
"n87","うるおいボディ","false"
"n88","あくしゅう","false"
"n88","ねんちゃく","false"
"n88a","どくしゅ","false"
"n88a","くいしんぼう","false"
"n89","あくしゅう","false"
"n89","ねんちゃく","false"
"n89a","どくしゅ","false"
"n89a","くいしんぼう","false"
"n90","シェルアーマー","false"
"n90","スキルリンク","false"
"n91","シェルアーマー","false"
"n91","スキルリンク","false"
"n92","ふゆう","false"
"n93","ふゆう","false"
"n94","のろわれボディ","false"
"n94m","かげふみ","false"
"n95","いしあたま","false"
"n95","がんじょう","false"
"n96","ふみん","false"
"n96","よちむ","false"
"n97","ふみん","false"
"n97","よちむ","false"
"n98","かいりきバサミ","false"
"n98","シェルアーマー","false"
"n99","かいりきバサミ","false"
"n99","シェルアーマー","false"
"n100","ぼうおん","false"
"n100","せいでんき","false"
"n101","ぼうおん","false"
"n101","せいでんき","false"
"n102","ようりょくそ","false"
"n103","ようりょくそ","false"
"n103a","おみとおし","false"
"n104","いしあたま","false"
"n104","ひらいしん","false"
"n105","いしあたま","false"
"n105","ひらいしん","false"
"n105a","のろわれボディ","false"
"n105a","ひらいしん","false"
"n106","じゅうなん","false"
"n106","すてみ","false"
"n107","するどいめ","false"
"n107","てつのこぶし","false"
"n108","マイペース","false"
"n108","どんかん","false"
"n109","ふゆう","false"
"n110","ふゆう","false"
"n111","ひらいしん","false"
"n111","いしあたま","false"
"n112","ひらいしん","false"
"n112","いしあたま","false"
"n113","しぜんかいふく","false"
"n113","てんのめぐみ","false"
"n114","ようりょくそ","false"
"n114","リーフガード","false"
"n115","はやおき","false"
"n115","きもったま","false"
"n115m","おやこあい","false"
"n116","すいすい","false"
"n116","スナイパー","false"
"n117","どくのトゲ","false"
"n117","スナイパー","false"
"n118","すいすい","false"
"n118","みずのベール","false"
"n119","すいすい","false"
"n119","みずのベール","false"
"n120","はっこう","false"
"n120","しぜんかいふく","false"
"n121","はっこう","false"
"n121","しぜんかいふく","false"
"n122","ぼうおん","false"
"n122","フィルター","false"
"n123","むしのしらせ","false"
"n123","テクニシャン","false"
"n124","どんかん","false"
"n124","よちむ","false"
"n125","せいでんき","false"
"n126","ほのおのからだ","false"
"n127","かいりきバサミ","false"
"n127","かたやぶり","false"
"n127m","スカイスキン","false"
"n128","いかく","false"
"n128","いかりのつぼ","false"
"n129","すいすい","false"
"n130","いかく","false"
"n130m","かたやぶり","false"
"n131","ちょすい","false"
"n131","シェルアーマー","false"
"n132","じゅうなん","false"
"n133","にげあし","false"
"n133","てきおうりょく","false"
"n134","ちょすい","false"
"n135","ちくでん","false"
"n136","もらいび","false"
"n137","トレース","false"
"n137","ダウンロード","false"
"n138","すいすい","false"
"n138","シェルアーマー","false"
"n139","すいすい","false"
"n139","シェルアーマー","false"
"n140","すいすい","false"
"n140","カブトアーマー","false"
"n141","すいすい","false"
"n141","カブトアーマー","false"
"n142","いしあたま","false"
"n142","プレッシャー","false"
"n142m","かたいツメ","false"
"n143","めんえき","false"
"n143","あついしぼう","false"
"n144","プレッシャー","false"
"n145","プレッシャー","false"
"n146","プレッシャー","false"
"n147","だっぴ","false"
"n148","だっぴ","false"
"n149","せいしんりょく","false"
"n150","プレッシャー","false"
"n150x","ふくつのこころ","false"
"n150y","ふみん","false"
"n151","シンクロ","false"
"n152","しんりょく","false"
"n153","しんりょく","false"
"n154","しんりょく","false"
"n155","もうか","false"
"n156","もうか","false"
"n157","もうか","false"
"n158","げきりゅう","false"
"n159","げきりゅう","false"
"n160","げきりゅう","false"
"n161","にげあし","false"
"n161","するどいめ","false"
"n162","にげあし","false"
"n162","するどいめ","false"
"n163","ふみん","false"
"n163","するどいめ","false"
"n164","ふみん","false"
"n164","するどいめ","false"
"n165","むしのしらせ","false"
"n165","はやおき","false"
"n166","むしのしらせ","false"
"n166","はやおき","false"
"n167","むしのしらせ","false"
"n167","ふみん","false"
"n168","むしのしらせ","false"
"n168","ふみん","false"
"n169","せいしんりょく","false"
"n170","ちくでん","false"
"n170","はっこう","false"
"n171","ちくでん","false"
"n171","はっこう","false"
"n172","せいでんき","false"
"n173","メロメロボディ","false"
"n173","マジックガード","false"
"n174","メロメロボディ","false"
"n174","かちき","false"
"n175","はりきり","false"
"n175","てんのめぐみ","false"
"n176","はりきり","false"
"n176","てんのめぐみ","false"
"n177","シンクロ","false"
"n177","はやおき","false"
"n178","シンクロ","false"
"n178","はやおき","false"
"n179","せいでんき","false"
"n180","せいでんき","false"
"n181","せいでんき","false"
"n181m","かたやぶり","false"
"n182","ようりょくそ","false"
"n183","あついしぼう","false"
"n183","ちからもち","false"
"n184","あついしぼう","false"
"n184","ちからもち","false"
"n185","がんじょう","false"
"n185","いしあたま","false"
"n186","ちょすい","false"
"n186","しめりけ","false"
"n187","ようりょくそ","false"
"n187","リーフガード","false"
"n188","ようりょくそ","false"
"n188","リーフガード","false"
"n189","ようりょくそ","false"
"n189","リーフガード","false"
"n190","にげあし","false"
"n190","ものひろい","false"
"n191","ようりょくそ","false"
"n191","サンパワー","false"
"n192","ようりょくそ","false"
"n192","サンパワー","false"
"n193","かそく","false"
"n193","ふくがん","false"
"n194","しめりけ","false"
"n194","ちょすい","false"
"n195","しめりけ","false"
"n195","ちょすい","false"
"n196","シンクロ","false"
"n197","シンクロ","false"
"n198","ふみん","false"
"n198","きょううん","false"
"n199","どんかん","false"
"n199","マイペース","false"
"n200","ふゆう","false"
"n201","ふゆう","false"
"n202","かげふみ","false"
"n203","せいしんりょく","false"
"n203","はやおき","false"
"n204","がんじょう","false"
"n205","がんじょう","false"
"n206","てんのめぐみ","false"
"n206","にげあし","false"
"n207","かいりきバサミ","false"
"n207","すながくれ","false"
"n208","いしあたま","false"
"n208","がんじょう","false"
"n208m","すなのちから","false"
"n209","いかく","false"
"n209","にげあし","false"
"n210","いかく","false"
"n210","はやあし","false"
"n211","どくのトゲ","false"
"n211","すいすい","false"
"n212","むしのしらせ","false"
"n212","テクニシャン","false"
"n212m","テクニシャン","false"
"n213","がんじょう","false"
"n213","くいしんぼう","false"
"n214","むしのしらせ","false"
"n214","こんじょう","false"
"n214m","スキルリンク","false"
"n215","せいしんりょく","false"
"n215","するどいめ","false"
"n216","ものひろい","false"
"n216","はやあし","false"
"n217","こんじょう","false"
"n217","はやあし","false"
"n218","マグマのよろい","false"
"n218","ほのおのからだ","false"
"n219","マグマのよろい","false"
"n219","ほのおのからだ","false"
"n220","どんかん","false"
"n220","ゆきがくれ","false"
"n221","どんかん","false"
"n221","ゆきがくれ","false"
"n222","はりきり","false"
"n222","しぜんかいふく","false"
"n223","はりきり","false"
"n223","スナイパー","false"
"n224","きゅうばん","false"
"n224","スナイパー","false"
"n225","やるき","false"
"n225","はりきり","false"
"n226","すいすい","false"
"n226","ちょすい","false"
"n227","するどいめ","false"
"n227","がんじょう","false"
"n228","はやおき","false"
"n228","もらいび","false"
"n229","はやおき","false"
"n229","もらいび","false"
"n229m","サンパワー","false"
"n230","すいすい","false"
"n230","スナイパー","false"
"n231","ものひろい","false"
"n232","がんじょう","false"
"n233","トレース","false"
"n233","ダウンロード","false"
"n234","いかく","false"
"n234","おみとおし","false"
"n235","マイペース","false"
"n235","テクニシャン","false"
"n236","こんじょう","false"
"n236","ふくつのこころ","false"
"n237","いかく","false"
"n237","テクニシャン","false"
"n238","どんかん","false"
"n238","よちむ","false"
"n239","せいでんき","false"
"n240","ほのおのからだ","false"
"n241","あついしぼう","false"
"n241","きもったま","false"
"n242","しぜんかいふく","false"
"n242","てんのめぐみ","false"
"n243","プレッシャー","false"
"n244","プレッシャー","false"
"n245","プレッシャー","false"
"n246","こんじょう","false"
"n247","だっぴ","false"
"n248","すなおこし","false"
"n248m","すなおこし","false"
"n249","プレッシャー","false"
"n250","プレッシャー","false"
"n251","しぜんかいふく","false"
"n252","しんりょく","false"
"n253","しんりょく","false"
"n254","しんりょく","false"
"n254m","ひらいしん","false"
"n255","もうか","false"
"n256","もうか","false"
"n257","もうか","false"
"n257m","かそく","false"
"n258","げきりゅう","false"
"n259","げきりゅう","false"
"n260","げきりゅう","false"
"n260m","すいすい","false"
"n261","にげあし","false"
"n261","はやあし","false"
"n262","いかく","false"
"n262","はやあし","false"
"n263","ものひろい","false"
"n263","くいしんぼう","false"
"n264","ものひろい","false"
"n264","くいしんぼう","false"
"n265","りんぷん","false"
"n266","だっぴ","false"
"n267","むしのしらせ","false"
"n268","だっぴ","false"
"n269","りんぷん","false"
"n270","すいすい","false"
"n270","あめうけざら","false"
"n271","すいすい","false"
"n271","あめうけざら","false"
"n272","すいすい","false"
"n272","あめうけざら","false"
"n273","ようりょくそ","false"
"n273","はやおき","false"
"n274","ようりょくそ","false"
"n274","はやおき","false"
"n275","ようりょくそ","false"
"n275","はやおき","false"
"n276","こんじょう","false"
"n277","こんじょう","false"
"n278","するどいめ","false"
"n278","うるおいボディ","false"
"n279","するどいめ","false"
"n279","あめふらし","false"
"n280","シンクロ","false"
"n280","トレース","false"
"n281","シンクロ","false"
"n281","トレース","false"
"n282","シンクロ","false"
"n282","トレース","false"
"n282m","フェアリースキン","false"
"n283","すいすい","false"
"n284","いかく","false"
"n285","ほうし","false"
"n285","ポイズンヒール","false"
"n286","ほうし","false"
"n286","ポイズンヒール","false"
"n287","なまけ","false"
"n288","やるき","false"
"n289","なまけ","false"
"n290","ふくがん","false"
"n291","かそく","false"
"n292","ふしぎなまもり","false"
"n293","ぼうおん","false"
"n294","ぼうおん","false"
"n295","ぼうおん","false"
"n296","あついしぼう","false"
"n296","こんじょう","false"
"n297","あついしぼう","false"
"n297","こんじょう","false"
"n298","あついしぼう","false"
"n298","ちからもち","false"
"n299","がんじょう","false"
"n299","じりょく","false"
"n300","メロメロボディ","false"
"n300","ノーマルスキン","false"
"n301","メロメロボディ","false"
"n301","ノーマルスキン","false"
"n302","するどいめ","false"
"n302","あとだし","false"
"n302m","マジックミラー","false"
"n303","かいりきバサミ","false"
"n303","いかく","false"
"n303m","ちからもち","false"
"n304","がんじょう","false"
"n304","いしあたま","false"
"n305","がんじょう","false"
"n305","いしあたま","false"
"n306","がんじょう","false"
"n306","いしあたま","false"
"n306m","フィルター","false"
"n307","ヨガパワー","false"
"n308","ヨガパワー","false"
"n308m","ヨガパワー","false"
"n309","せいでんき","false"
"n309","ひらいしん","false"
"n310","せいでんき","false"
"n310","ひらいしん","false"
"n310m","いかく","false"
"n311","プラス","false"
"n312","マイナス","false"
"n313","はっこう","false"
"n313","むしのしらせ","false"
"n314","どんかん","false"
"n314","いろめがね","false"
"n315","しぜんかいふく","false"
"n315","どくのトゲ","false"
"n316","ヘドロえき","false"
"n316","ねんちゃく","false"
"n317","ヘドロえき","false"
"n317","ねんちゃく","false"
"n318","さめはだ","false"
"n319","さめはだ","false"
"n319m","がんじょうあご","false"
"n320","みずのベール","false"
"n320","どんかん","false"
"n321","みずのベール","false"
"n321","どんかん","false"
"n322","どんかん","false"
"n322","たんじゅん","false"
"n323","マグマのよろい","false"
"n323","ハードロック","false"
"n323m","ちからずく","false"
"n324","しろいけむり","false"
"n324","ひでり","false"
"n325","あついしぼう","false"
"n325","マイペース","false"
"n326","あついしぼう","false"
"n326","マイペース","false"
"n327","マイペース","false"
"n327","ちどりあし","false"
"n328","かいりきバサミ","false"
"n328","ありじごく","false"
"n329","ふゆう","false"
"n330","ふゆう","false"
"n331","すながくれ","false"
"n332","すながくれ","false"
"n333","しぜんかいふく","false"
"n334","しぜんかいふく","false"
"n334m","フェアリースキン","false"
"n335","めんえき","false"
"n336","だっぴ","false"
"n337","ふゆう","false"
"n338","ふゆう","false"
"n339","どんかん","false"
"n339","きけんよち","false"
"n340","どんかん","false"
"n340","きけんよち","false"
"n341","かいりきバサミ","false"
"n341","シェルアーマー","false"
"n342","かいりきバサミ","false"
"n342","シェルアーマー","false"
"n343","ふゆう","false"
"n344","ふゆう","false"
"n345","きゅうばん","false"
"n346","きゅうばん","false"
"n347","カブトアーマー","false"
"n348","カブトアーマー","false"
"n349","すいすい","false"
"n349","どんかん","false"
"n350","ふしぎなうろこ","false"
"n350","かちき","false"
"n351","てんきや","false"
"n352","へんしょく","false"
"n353","ふみん","false"
"n353","おみとおし","false"
"n354","ふみん","false"
"n354","おみとおし","false"
"n354m","いたずらごころ","false"
"n355","ふゆう","false"
"n356","プレッシャー","false"
"n357","ようりょくそ","false"
"n357","サンパワー","false"
"n358","ふゆう","false"
"n359","プレッシャー","false"
"n359","きょううん","false"
"n359m","マジックミラー","false"
"n360","かげふみ","false"
"n361","せいしんりょく","false"
"n361","アイスボディ","false"
"n362","せいしんりょく","false"
"n362","アイスボディ","false"
"n362m","フリーズスキン","false"
"n363","あついしぼう","false"
"n363","アイスボディ","false"
"n364","あついしぼう","false"
"n364","アイスボディ","false"
"n365","あついしぼう","false"
"n365","アイスボディ","false"
"n366","シェルアーマー","false"
"n367","すいすい","false"
"n368","すいすい","false"
"n369","すいすい","false"
"n369","いしあたま","false"
"n370","すいすい","false"
"n371","いしあたま","false"
"n372","いしあたま","false"
"n373","いかく","false"
"n373m","スカイスキン","false"
"n374","クリアボディ","false"
"n375","クリアボディ","false"
"n376","クリアボディ","false"
"n376m","かたいツメ","false"
"n377","クリアボディ","false"
"n378","クリアボディ","false"
"n379","クリアボディ","false"
"n380","ふゆう","false"
"n380m","ふゆう","false"
"n381","ふゆう","false"
"n381m","ふゆう","false"
"n382","あめふらし","false"
"n382p","はじまりのうみ","false"
"n383","ひでり","false"
"n383p","おわりのだいち","false"
"n384","エアロック","false"
"n384m","デルタストリーム","false"
"n385","てんのめぐみ","false"
"n386","プレッシャー","false"
"n386a","プレッシャー","false"
"n386d","プレッシャー","false"
"n386s","プレッシャー","false"
"n387","しんりょく","false"
"n388","しんりょく","false"
"n389","しんりょく","false"
"n390","もうか","false"
"n391","もうか","false"
"n392","もうか","false"
"n393","げきりゅう","false"
"n394","げきりゅう","false"
"n395","げきりゅう","false"
"n396","するどいめ","false"
"n397","いかく","false"
"n398","いかく","false"
"n399","たんじゅん","false"
"n399","てんねん","false"
"n400","たんじゅん","false"
"n400","てんねん","false"
"n401","だっぴ","false"
"n402","むしのしらせ","false"
"n403","とうそうしん","false"
"n403","いかく","false"
"n404","とうそうしん","false"
"n404","いかく","false"
"n405","とうそうしん","false"
"n405","いかく","false"
"n406","しぜんかいふく","false"
"n406","どくのトゲ","false"
"n407","しぜんかいふく","false"
"n407","どくのトゲ","false"
"n408","かたやぶり","false"
"n409","かたやぶり","false"
"n410","がんじょう","false"
"n411","がんじょう","false"
"n412","だっぴ","false"
"n413","きけんよち","false"
"n413s","きけんよち","false"
"n413d","きけんよち","false"
"n414","むしのしらせ","false"
"n415","みつあつめ","false"
"n416","プレッシャー","false"
"n417","にげあし","false"
"n417","ものひろい","false"
"n418","すいすい","false"
"n419","すいすい","false"
"n420","ようりょくそ","false"
"n421","フラワーギフト","false"
"n422","ねんちゃく","false"
"n422","よびみず","false"
"n423","ねんちゃく","false"
"n423","よびみず","false"
"n424","テクニシャン","false"
"n424","ものひろい","false"
"n425","ゆうばく","false"
"n425","かるわざ","false"
"n426","ゆうばく","false"
"n426","かるわざ","false"
"n427","にげあし","false"
"n427","ぶきよう","false"
"n428","メロメロボディ","false"
"n428","ぶきよう","false"
"n428m","きもったま","false"
"n429","ふゆう","false"
"n430","ふみん","false"
"n430","きょううん","false"
"n431","じゅうなん","false"
"n431","マイペース","false"
"n432","あついしぼう","false"
"n432","マイペース","false"
"n433","ふゆう","false"
"n434","あくしゅう","false"
"n434","ゆうばく","false"
"n435","あくしゅう","false"
"n435","ゆうばく","false"
"n436","ふゆう","false"
"n436","たいねつ","false"
"n437","ふゆう","false"
"n437","たいねつ","false"
"n438","がんじょう","false"
"n438","いしあたま","false"
"n439","ぼうおん","false"
"n439","フィルター","false"
"n440","しぜんかいふく","false"
"n440","てんのめぐみ","false"
"n441","するどいめ","false"
"n441","ちどりあし","false"
"n442","プレッシャー","false"
"n443","すながくれ","false"
"n444","すながくれ","false"
"n445","すながくれ","false"
"n445m","すなのちから","false"
"n446","ものひろい","false"
"n446","あついしぼう","false"
"n447","ふくつのこころ","false"
"n447","せいしんりょく","false"
"n448","ふくつのこころ","false"
"n448","せいしんりょく","false"
"n448m","てきおうりょく","false"
"n449","すなおこし","false"
"n450","すなおこし","false"
"n451","カブトアーマー","false"
"n451","スナイパー","false"
"n452","カブトアーマー","false"
"n452","スナイパー","false"
"n453","きけんよち","false"
"n453","かんそうはだ","false"
"n454","きけんよち","false"
"n454","かんそうはだ","false"
"n455","ふゆう","false"
"n456","すいすい","false"
"n456","よびみず","false"
"n457","すいすい","false"
"n457","よびみず","false"
"n458","すいすい","false"
"n458","ちょすい","false"
"n459","ゆきふらし","false"
"n460","ゆきふらし","false"
"n460m","ゆきふらし","false"
"n461","プレッシャー","false"
"n462","じりょく","false"
"n462","がんじょう","false"
"n463","マイペース","false"
"n463","どんかん","false"
"n464","ひらいしん","false"
"n464","ハードロック","false"
"n465","ようりょくそ","false"
"n465","リーフガード","false"
"n466","でんきエンジン","false"
"n467","ほのおのからだ","false"
"n468","はりきり","false"
"n468","てんのめぐみ","false"
"n469","かそく","false"
"n469","いろめがね","false"
"n470","リーフガード","false"
"n471","ゆきがくれ","false"
"n472","かいりきバサミ","false"
"n472","すながくれ","false"
"n473","どんかん","false"
"n473","ゆきがくれ","false"
"n474","てきおうりょく","false"
"n474","ダウンロード","false"
"n475","ふくつのこころ","false"
"n475m","せいしんりょく","false"
"n476","がんじょう","false"
"n476","じりょく","false"
"n477","プレッシャー","false"
"n478","ゆきがくれ","false"
"n479","ふゆう","false"
"n479h","ふゆう","false"
"n479w","ふゆう","false"
"n479f","ふゆう","false"
"n479s","ふゆう","false"
"n479c","ふゆう","false"
"n480","ふゆう","false"
"n481","ふゆう","false"
"n482","ふゆう","false"
"n483","プレッシャー","false"
"n484","プレッシャー","false"
"n485","もらいび","false"
"n486","スロースタート","false"
"n487","プレッシャー","false"
"n487o","ふゆう","false"
"n488","ふゆう","false"
"n489","うるおいボディ","false"
"n490","うるおいボディ","false"
"n491","ナイトメア","false"
"n492","しぜんかいふく","false"
"n492s","てんのめぐみ","false"
"n493","マルチタイプ","false"
"n494","しょうりのほし","false"
"n495","しんりょく","false"
"n496","しんりょく","false"
"n497","しんりょく","false"
"n498","もうか","false"
"n499","もうか","false"
"n500","もうか","false"
"n501","げきりゅう","false"
"n502","げきりゅう","false"
"n503","げきりゅう","false"
"n504","にげあし","false"
"n504","するどいめ","false"
"n505","はっこう","false"
"n505","するどいめ","false"
"n506","やるき","false"
"n506","ものひろい","false"
"n507","いかく","false"
"n507","すなかき","false"
"n508","いかく","false"
"n508","すなかき","false"
"n509","じゅうなん","false"
"n509","かるわざ","false"
"n510","じゅうなん","false"
"n510","かるわざ","false"
"n511","くいしんぼう","false"
"n512","くいしんぼう","false"
"n513","くいしんぼう","false"
"n514","くいしんぼう","false"
"n515","くいしんぼう","false"
"n516","くいしんぼう","false"
"n517","よちむ","false"
"n517","シンクロ","false"
"n518","よちむ","false"
"n518","シンクロ","false"
"n519","はとむね","false"
"n519","きょううん","false"
"n520","はとむね","false"
"n520","きょううん","false"
"n521","はとむね","false"
"n521","きょううん","false"
"n522","ひらいしん","false"
"n522","でんきエンジン","false"
"n523","ひらいしん","false"
"n523","でんきエンジン","false"
"n524","がんじょう","false"
"n524","くだけるよろい","false"
"n525","がんじょう","false"
"n525","くだけるよろい","false"
"n526","がんじょう","false"
"n526","すなおこし","false"
"n527","てんねん","false"
"n527","ぶきよう","false"
"n528","てんねん","false"
"n528","ぶきよう","false"
"n529","すなかき","false"
"n529","すなのちから","false"
"n530","すなかき","false"
"n530","すなのちから","false"
"n531","いやしのこころ","false"
"n531","さいせいりょく","false"
"n531m","いやしのこころ","false"
"n532","こんじょう","false"
"n532","ちからずく","false"
"n533","こんじょう","false"
"n533","ちからずく","false"
"n534","こんじょう","false"
"n534","ちからずく","false"
"n535","すいすい","false"
"n535","うるおいボディ","false"
"n536","すいすい","false"
"n536","うるおいボディ","false"
"n537","すいすい","false"
"n537","どくしゅ","false"
"n538","こんじょう","false"
"n538","せいしんりょく","false"
"n539","がんじょう","false"
"n539","せいしんりょく","false"
"n540","むしのしらせ","false"
"n540","ようりょくそ","false"
"n541","リーフガード","false"
"n541","ようりょくそ","false"
"n542","むしのしらせ","false"
"n542","ようりょくそ","false"
"n543","どくのトゲ","false"
"n543","むしのしらせ","false"
"n544","どくのトゲ","false"
"n544","むしのしらせ","false"
"n545","どくのトゲ","false"
"n545","むしのしらせ","false"
"n546","いたずらごころ","false"
"n546","すりぬけ","false"
"n547","いたずらごころ","false"
"n547","すりぬけ","false"
"n548","ようりょくそ","false"
"n548","マイペース","false"
"n549","ようりょくそ","false"
"n549","マイペース","false"
"n550","すてみ","false"
"n550","てきおうりょく","false"
"n550f","いしあたま","false"
"n550f","てきおうりょく","false"
"n551","いかく","false"
"n551","じしんかじょう","false"
"n552","いかく","false"
"n552","じしんかじょう","false"
"n553","いかく","false"
"n553","じしんかじょう","false"
"n554","はりきり","false"
"n555","ちからずく","false"
"n555f","ちからずく","false"
"n556","ちょすい","false"
"n556","ようりょくそ","false"
"n557","がんじょう","false"
"n557","シェルアーマー","false"
"n558","がんじょう","false"
"n558","シェルアーマー","false"
"n559","だっぴ","false"
"n559","じしんかじょう","false"
"n560","だっぴ","false"
"n560","じしんかじょう","false"
"n561","ミラクルスキン","false"
"n561","マジックガード","false"
"n562","ミイラ","false"
"n563","ミイラ","false"
"n564","ハードロック","false"
"n564","がんじょう","false"
"n565","ハードロック","false"
"n565","がんじょう","false"
"n566","よわき","false"
"n567","よわき","false"
"n568","あくしゅう","false"
"n568","ねんちゃく","false"
"n569","あくしゅう","false"
"n569","くだけるよろい","false"
"n570","イリュージョン","false"
"n571","イリュージョン","false"
"n572","メロメロボディ","false"
"n572","テクニシャン","false"
"n573","メロメロボディ","false"
"n573","テクニシャン","false"
"n574","おみとおし","false"
"n574","かちき","false"
"n575","おみとおし","false"
"n575","かちき","false"
"n576","おみとおし","false"
"n576","かちき","false"
"n577","ぼうじん","false"
"n577","マジックガード","false"
"n578","ぼうじん","false"
"n578","マジックガード","false"
"n579","ぼうじん","false"
"n579","マジックガード","false"
"n580","するどいめ","false"
"n580","はとむね","false"
"n581","するどいめ","false"
"n581","はとむね","false"
"n582","アイスボディ","false"
"n582","ゆきがくれ","false"
"n583","アイスボディ","false"
"n583","ゆきがくれ","false"
"n584","アイスボディ","false"
"n584","ゆきふらし","false"
"n585","ようりょくそ","false"
"n585","そうしょく","false"
"n586","ようりょくそ","false"
"n586","そうしょく","false"
"n587","せいでんき","false"
"n588","むしのしらせ","false"
"n588","だっぴ","false"
"n589","むしのしらせ","false"
"n589","シェルアーマー","false"
"n590","ほうし","false"
"n591","ほうし","false"
"n592","ちょすい","false"
"n592","のろわれボディ","false"
"n593","ちょすい","false"
"n593","のろわれボディ","false"
"n594","いやしのこころ","false"
"n594","うるおいボディ","false"
"n595","ふくがん","false"
"n595","きんちょうかん","false"
