"pokemonId","typeId"
"3-n219","5"
"3-n22","0"
"3-n22","2"
"3-n220","14"
"3-n220","4"
"3-n221","14"
"3-n221","4"
"3-n222","10"
"3-n222","5"
"3-n222g","7"
"3-n223","10"
"3-n224","10"
"3-n225","14"
"3-n225","2"
"3-n226","10"
"3-n226","2"
"3-n227","8"
"3-n227","2"
"3-n228","16"
"3-n228","9"
"3-n229","16"
"3-n229","9"
"3-n229m","16"
"3-n229m","9"
"3-n23","3"
"3-n230","10"
"3-n230","15"
"3-n231","4"
"3-n232","4"
"3-n233","0"
"3-n234","0"
"3-n235","0"
"3-n236","1"
"3-n237","1"
"3-n238","14"
"3-n238","13"
"3-n239","12"
"3-n24","3"
"3-n240","9"
"3-n241","0"
"3-n242","0"
"3-n243","12"
"3-n244","9"
"3-n245","10"
"3-n246","5"
"3-n246","4"
"3-n247","5"
"3-n247","4"
"3-n248","5"
"3-n248","16"
"3-n248m","5"
"3-n248m","16"
"3-n249","13"
"3-n249","2"
"3-n25","12"
"3-n250","9"
"3-n250","2"
"3-n251","13"
"3-n251","11"
"3-n252","11"
"3-n253","11"
"3-n254","11"
"3-n254m","11"
"3-n254m","15"
"3-n255","9"
"3-n256","9"
"3-n256","1"
"3-n257","9"
"3-n257","1"
"3-n257m","9"
"3-n257m","1"
"3-n258","10"
"3-n259","10"
"3-n259","4"
"3-n26","12"
"3-n260","10"
"3-n260","4"
"3-n260m","10"
"3-n260m","4"
"3-n261","16"
"3-n262","16"
"3-n263","0"
"3-n263g","16"
"3-n263g","0"
"3-n264","0"
"3-n264g","16"
"3-n264g","0"
"3-n265","6"
"3-n266","6"
"3-n267","6"
"3-n267","2"
"3-n268","6"
"3-n269","6"
"3-n269","3"
"3-n26a","12"
"3-n26a","13"
"3-n27","4"
"3-n270","10"
"3-n270","11"
"3-n271","10"
"3-n271","11"
"3-n272","10"
"3-n272","11"
"3-n273","11"
"3-n274","11"
"3-n274","16"
"3-n275","11"
"3-n275","16"
"3-n276","0"
"3-n276","2"
"3-n277","0"
"3-n277","2"
"3-n278","10"
"3-n278","2"
"3-n279","10"
"3-n279","2"
"3-n27a","14"
"3-n27a","8"
"3-n28","4"
"3-n280","13"
"3-n280","17"
"3-n281","13"
"3-n281","17"
"3-n282","13"
"3-n282","17"
"3-n282m","13"
"3-n282m","17"
"3-n283","6"
"3-n283","10"
"3-n284","6"
"3-n284","2"
"3-n285","11"
"3-n286","11"
"3-n286","1"
"3-n287","0"
"3-n288","0"
"3-n289","0"
"3-n28a","14"
"3-n28a","8"
"3-n29","3"
"3-n290","6"
"3-n290","4"
"3-n291","6"
"3-n291","2"
"3-n292","6"
"3-n292","7"
"3-n293","0"
"3-n294","0"
"3-n295","0"
"3-n296","1"
"3-n297","1"
"3-n298","0"
"3-n298","17"
"3-n299","5"
"3-n30","3"
"3-n300","0"
"3-n301","0"
"3-n302","16"
"3-n302","7"
"3-n302m","16"
"3-n302m","7"
"3-n303","8"
"3-n303","17"
"3-n303m","8"
"3-n303m","17"
"3-n304","8"
"3-n304","5"
"3-n305","8"
"3-n305","5"
"3-n306","8"
"3-n306","5"
"3-n306m","8"
"3-n307","1"
"3-n307","13"
"3-n308","1"
"3-n308","13"
"3-n308m","1"
"3-n308m","13"
"3-n309","12"
"3-n31","3"
"3-n31","4"
"3-n310","12"
"3-n310m","12"
"3-n311","12"
"3-n312","12"
"3-n313","6"
"3-n314","6"
"3-n315","11"
"3-n315","3"
"3-n316","3"
"3-n317","3"
"3-n318","10"
"3-n318","16"
"3-n319","10"
"3-n319","16"
"3-n319m","10"
"3-n319m","16"
"3-n32","3"
"3-n320","10"
"3-n321","10"
"3-n322","9"
"3-n322","4"
"3-n323","9"
"3-n323","4"
"3-n323m","9"
"3-n323m","4"
"3-n324","9"
"3-n325","13"
"3-n326","13"
"3-n327","0"
"3-n328","4"
"3-n329","4"
"3-n329","15"
"3-n33","3"
"3-n330","4"
"3-n330","15"
"3-n331","11"
"3-n332","11"
"3-n332","16"
"3-n333","0"
"3-n333","2"
"3-n334","15"
"3-n334","2"
"3-n334m","15"
"3-n334m","17"
"3-n335","0"
"3-n336","3"
"3-n337","5"
"3-n337","13"
"3-n338","5"
"3-n338","13"
"3-n339","10"
"3-n339","4"
"3-n34","3"
"3-n34","4"
"3-n340","10"
"3-n340","4"
"3-n341","10"
"3-n342","10"
"3-n342","16"
"3-n343","4"
"3-n343","13"
"3-n344","4"
"3-n344","13"
"3-n345","5"
"3-n345","11"
"3-n346","5"
"3-n346","11"
"3-n347","5"
"3-n347","6"
"3-n348","5"
"3-n348","6"
"3-n349","10"
"3-n35","17"
"3-n350","10"
"3-n351","0"
"3-n352","0"
"3-n353","7"
"3-n354","7"
"3-n354m","7"
"3-n355","7"
"3-n356","7"
"3-n357","11"
"3-n357","2"
"3-n358","13"
"3-n359","16"
"3-n359m","16"
"3-n36","17"
"3-n360","13"
"3-n361","14"
"3-n362","14"
"3-n362m","14"
"3-n363","14"
"3-n363","10"
"3-n364","14"
"3-n364","10"
"3-n365","14"
"3-n365","10"
"3-n366","10"
"3-n367","10"
"3-n368","10"
"3-n369","10"
"3-n369","5"
"3-n37","9"
"3-n370","10"
"3-n371","15"
"3-n372","15"
"3-n373","15"
"3-n373","2"
"3-n373m","15"
"3-n373m","2"
"3-n374","8"
"3-n374","13"
"3-n375","8"
"3-n375","13"
"3-n376","8"
"3-n376","13"
"3-n376m","8"
"3-n376m","13"
"3-n377","5"
"3-n378","14"
"3-n379","8"
"3-n37a","14"
"3-n38","9"
"3-n380","15"
"3-n380","13"
"3-n380m","15"
"3-n380m","13"
"3-n381","15"
"3-n381","13"
"3-n381m","15"
"3-n381m","13"
"3-n382","10"
"3-n382p","10"
"3-n383","4"
"3-n383p","4"
"3-n383p","9"
"3-n384","15"
"3-n384","2"
"3-n384m","15"
"3-n384m","2"
"3-n385","8"
"3-n385","13"
"3-n386","13"
"3-n386a","13"
"3-n386d","13"
"3-n386s","13"
"3-n387","11"
"3-n388","11"
"3-n389","11"
"3-n389","4"
"3-n38a","14"
"3-n38a","17"
"3-n39","0"
"3-n39","17"
"3-n390","9"
"3-n391","9"
"3-n391","1"
"3-n392","9"
"3-n392","1"
"3-n393","10"
"3-n394","10"
"3-n395","10"
"3-n395","8"
"3-n396","0"
"3-n396","2"
"3-n397","0"
"3-n397","2"
"3-n398","0"
"3-n398","2"
"3-n399","0"
"3-n40","0"
"3-n40","17"
"3-n400","0"
"3-n400","10"
"3-n401","6"
"3-n402","6"
"3-n403","12"
"3-n404","12"
"3-n405","12"
"3-n406","11"
"3-n406","3"
"3-n407","11"
"3-n407","3"
"3-n408","5"
"3-n409","5"
"3-n41","3"
"3-n41","2"
"3-n410","5"
"3-n410","8"
"3-n411","5"
"3-n411","8"
"3-n412","6"
"3-n413","6"
"3-n413","11"
"3-n413d","6"
"3-n413d","8"
"3-n413s","6"
"3-n413s","4"
"3-n414","6"
"3-n414","2"
"3-n415","6"
"3-n415","2"
"3-n416","6"
"3-n416","2"
"3-n417","12"
"3-n418","10"
"3-n419","10"
"3-n42","3"
"3-n42","2"
"3-n420","11"
"3-n421","11"
"3-n422","10"
"3-n423","10"
"3-n423","4"
"3-n424","0"
"3-n425","7"
"3-n425","2"
"3-n426","7"
"3-n426","2"
"3-n427","0"
"3-n428","0"
"3-n428m","0"
"3-n428m","1"
"3-n429","7"
"3-n43","11"
"3-n43","3"
"3-n430","16"
"3-n430","2"
"3-n431","0"
"3-n432","0"
"3-n433","13"
"3-n434","3"
"3-n434","16"
"3-n435","3"
"3-n435","16"
"3-n436","8"
"3-n436","13"
"3-n437","8"
"3-n437","13"
"3-n438","5"
"3-n439","13"
"3-n439","17"
"3-n44","11"
"3-n44","3"
"3-n440","0"
"3-n441","0"
"3-n441","2"
"3-n442","7"
"3-n442","16"
"3-n443","15"
"3-n443","4"
"3-n444","15"
"3-n444","4"
"3-n445","15"
"3-n445","4"
"3-n445m","15"
"3-n445m","4"
"3-n446","0"
"3-n447","1"
"3-n448","1"
"3-n448","8"
"3-n448m","1"
"3-n448m","8"
"3-n449","4"
"3-n45","11"
"3-n45","3"
"3-n450","4"
"3-n451","3"
"3-n451","6"
"3-n452","3"
"3-n452","16"
"3-n453","3"
"3-n453","1"
"3-n454","3"
"3-n454","1"
"3-n455","11"
"3-n456","10"
"3-n457","10"
"3-n458","10"
"3-n458","2"
"3-n459","11"
"3-n459","14"
"3-n46","6"
"3-n46","11"
"3-n460","11"
"3-n460","14"
"3-n460m","11"
"3-n460m","14"
"3-n461","16"
"3-n461","14"
"3-n462","12"
"3-n462","8"
"3-n463","0"
"3-n464","4"
"3-n464","5"
"3-n465","11"
"3-n466","12"
"3-n467","9"
"3-n468","17"
"3-n468","2"
"3-n469","6"
"3-n469","2"
"3-n47","6"
"3-n47","11"
"3-n470","11"
"3-n471","14"
"3-n472","4"
"3-n472","2"
"3-n473","14"
"3-n473","4"
"3-n474","0"
"3-n475","13"
"3-n475","1"
"3-n475m","13"
"3-n475m","1"
"3-n476","5"
"3-n476","8"
"3-n477","7"
"3-n478","14"
"3-n478","7"
"3-n479","12"
"3-n479","7"
"3-n479c","12"
"3-n479c","11"
"3-n479f","12"
"3-n479f","14"
"3-n479h","12"
"3-n479h","9"
"3-n479s","12"
"3-n479s","2"
"3-n479w","12"
"3-n479w","10"
"3-n48","6"
"3-n48","3"
"3-n480","13"
"3-n481","13"
"3-n482","13"
"3-n483","8"
"3-n483","15"
"3-n484","10"
"3-n484","15"
"3-n485","9"
"3-n485","8"
"3-n486","0"
"3-n487","7"
"3-n487","15"
"3-n487o","7"
"3-n487o","15"
"3-n488","13"
"3-n489","10"
"3-n49","6"
"3-n49","3"
"3-n490","10"
"3-n491","16"
"3-n492","11"
"3-n492s","11"
"3-n492s","2"
"3-n493","0"
"3-n494","13"
"3-n494","9"
"3-n495","11"
"3-n496","11"
"3-n497","11"
"3-n498","9"
"3-n499","9"
"3-n499","1"
"3-n50","4"
"3-n500","9"
"3-n500","1"
"3-n501","10"
"3-n502","10"
"3-n503","10"
"3-n503h","10"
"3-n504","0"
"3-n505","0"
"3-n506","0"
"3-n507","0"
"3-n508","0"
"3-n509","16"
"3-n50a","4"
"3-n50a","8"
"3-n51","4"
"3-n510","16"
"3-n511","11"
"3-n512","11"
"3-n513","9"
"3-n514","9"
"3-n515","10"
"3-n516","10"
"3-n517","13"
"3-n518","13"
"3-n519","0"
"3-n519","2"
"3-n51a","4"
"3-n51a","8"
"3-n52","0"
"3-n520","0"
"3-n520","2"
"3-n521","0"
"3-n521","2"
"3-n522","12"
"3-n523","12"
"3-n524","5"
"3-n525","5"
"3-n526","5"
"3-n527","13"
"3-n527","2"
"3-n528","13"
"3-n528","2"
"3-n529","4"
"3-n52a","16"
"3-n52g","8"
"3-n53","0"
"3-n530","4"
"3-n530","8"
"3-n531","0"
"3-n531m","0"
"3-n531m","17"
"3-n532","1"
"3-n533","1"
"3-n534","1"
"3-n535","10"
"3-n536","10"
"3-n536","4"
"3-n537","10"
"3-n537","4"
"3-n538","1"
"3-n539","1"
"3-n53a","16"
"3-n54","10"
"3-n540","6"
"3-n540","11"
"3-n541","6"
"3-n541","11"
"3-n542","6"
"3-n542","11"
"3-n543","6"
"3-n543","3"
"3-n544","6"
"3-n544","3"
"3-n545","6"
"3-n545","3"
"3-n546","11"
"3-n546","17"
"3-n547","11"
"3-n547","17"
"3-n548","11"
"3-n549","11"
"3-n55","10"
"3-n550","10"
"3-n550f","10"
"3-n551","4"
"3-n551","16"
"3-n552","4"
"3-n552","16"
"3-n553","4"
"3-n553","16"
"3-n554","9"
"3-n554g","14"
"3-n555","9"
"3-n555f","9"
"3-n555f","13"
"3-n555g","14"
"3-n555h","14"
"3-n555h","9"
"3-n556","11"
"3-n557","6"
"3-n557","5"
"3-n558","6"
"3-n558","5"
"3-n559","16"
"3-n559","1"
"3-n56","1"
"3-n560","16"
"3-n560","1"
"3-n561","13"
"3-n561","2"
"3-n562","7"
"3-n562g","4"
"3-n562g","7"
"3-n563","7"
"3-n564","10"
"3-n564","5"
"3-n565","10"
"3-n565","5"
"3-n566","5"
"3-n566","2"
"3-n567","5"
"3-n567","2"
"3-n568","3"
"3-n569","3"
"3-n57","1"
"3-n570","16"
"3-n571","16"
"3-n572","0"
"3-n573","0"
"3-n574","13"
"3-n575","13"
"3-n576","13"
"3-n577","13"
"3-n578","13"
"3-n579","13"
"3-n58","9"
"3-n580","10"
"3-n580","2"
"3-n581","10"
"3-n581","2"
"3-n582","14"
"3-n583","14"
"3-n584","14"
"3-n585","0"
"3-n585","11"
"3-n586","0"
"3-n586","11"
"3-n587","12"
"3-n587","2"
"3-n588","6"
"3-n589","6"
"3-n589","8"
"3-n59","9"
"3-n590","11"
"3-n590","3"
"3-n591","11"
"3-n591","3"
"3-n592","10"
"3-n592","7"
"3-n593","10"
"3-n593","7"
"3-n594","10"
"3-n595","6"
"3-n595","12"
"3-n596","6"
"3-n596","12"
"3-n597","11"
"3-n597","8"
"3-n598","11"
"3-n598","8"
"3-n599","8"
"3-n60","10"
"3-n600","8"
"3-n601","8"
"3-n602","12"
"3-n603","12"
"3-n604","12"
"3-n605","13"
"3-n606","13"
"3-n607","7"
"3-n607","9"
"3-n608","7"
"3-n608","9"
"3-n609","7"
"3-n609","9"
"3-n61","10"
"3-n610","15"
"3-n611","15"
"3-n612","15"
"3-n613","14"
"3-n614","14"
"3-n615","14"
"3-n616","6"
"3-n617","6"
"3-n618","4"
"3-n618","12"
"3-n618g","4"
"3-n618g","8"
"3-n619","1"
"3-n62","10"
"3-n62","1"
"3-n620","1"
"3-n621","15"
"3-n622","4"
"3-n622","7"
"3-n623","4"
"3-n623","7"
"3-n624","16"
"3-n624","8"
"3-n625","16"
"3-n625","8"
"3-n626","0"
"3-n627","0"
"3-n627","2"
"3-n628","0"
"3-n628","2"
"3-n629","16"
"3-n629","2"
"3-n63","13"
"3-n630","16"
"3-n630","2"
"3-n631","9"
"3-n632","6"
"3-n632","8"
"3-n633","16"
"3-n633","15"
"3-n634","16"
"3-n634","15"
"3-n635","16"
"3-n635","15"
"3-n636","6"
"3-n636","9"
"3-n637","6"
"3-n637","9"
"3-n638","8"
"3-n638","1"
"3-n639","5"
"3-n639","1"
"3-n64","13"
"3-n640","11"
"3-n640","1"
"3-n641","2"
"3-n641a","2"
"3-n642","12"
"3-n642","2"
"3-n642a","12"
"3-n642a","2"
"3-n643","15"
"3-n643","9"
"3-n644","15"
"3-n644","12"
"3-n645","4"
"3-n645","2"
"3-n645a","4"
"3-n645a","2"
"3-n646","15"
"3-n646","14"
"3-n646b","15"
"3-n646b","14"
"3-n646w","15"
"3-n646w","14"
"3-n647","10"
"3-n647","1"
"3-n647k","10"
"3-n647k","1"
"3-n648","0"
"3-n648","13"
"3-n648f","0"
"3-n648f","1"
"3-n649","6"
"3-n649","8"
"3-n65","13"
"3-n650","11"
"3-n651","11"
"3-n652","11"
"3-n652","1"
"3-n653","9"
"3-n654","9"
"3-n655","9"
"3-n655","13"
"3-n656","10"
"3-n657","10"
"3-n658","10"
"3-n658","16"
"3-n658f","10"
"3-n658f","16"
"3-n659","0"
"3-n65m","13"
"3-n66","1"
"3-n660","0"
"3-n660","4"
"3-n661","0"
"3-n661","2"
"3-n662","9"
"3-n662","2"
"3-n663","9"
"3-n663","2"
"3-n664","6"
"3-n665","6"
"3-n666","6"
"3-n666","2"
"3-n667","9"
"3-n667","0"
"3-n668","9"
"3-n668","0"
"3-n669","17"
"3-n67","1"
"3-n670","17"
"3-n671","17"
"3-n672","11"
"3-n673","11"
"3-n674","1"
"3-n675","1"
"3-n675","16"
"3-n676","0"
"3-n677","13"
"3-n678","13"
"3-n678f","13"
"3-n679","8"
"3-n679","7"
"3-n68","1"
"3-n680","8"
"3-n680","7"
"3-n681","8"
"3-n681","7"
"3-n681b","8"
"3-n681b","7"
"3-n682","17"
"3-n683","17"
"3-n684","17"
"3-n685","17"
"3-n686","16"
"3-n686","13"
"3-n687","16"
"3-n687","13"
"3-n688","5"
"3-n688","10"
"3-n689","5"
"3-n689","10"
"3-n69","11"
"3-n69","3"
"3-n690","3"
"3-n690","10"
"3-n691","3"
"3-n691","15"
"3-n692","10"
"3-n693","10"
"3-n694","12"
"3-n694","0"
"3-n695","12"
"3-n695","0"
"3-n696","5"
"3-n696","15"
"3-n697","5"
"3-n697","15"
"3-n698","5"
"3-n698","14"
"3-n699","5"
"3-n699","14"
"3-n70","11"
"3-n70","3"
"3-n700","17"
"3-n701","1"
"3-n701","2"
"3-n702","12"
"3-n702","17"
"3-n703","5"
"3-n703","17"
"3-n704","15"
"3-n705","15"
"3-n706","15"
"3-n707","8"
"3-n707","17"
"3-n708","7"
"3-n708","11"
"3-n709","7"
"3-n709","11"
"3-n71","11"
"3-n71","3"
"3-n710","7"
"3-n710","11"
"3-n710k","7"
"3-n710k","11"
"3-n710l","7"
"3-n710l","11"
"3-n710s","7"
"3-n710s","11"
"3-n711","7"
"3-n711","11"
"3-n711k","7"
"3-n711k","11"
"3-n711l","7"
"3-n711l","11"
"3-n711s","7"
"3-n711s","11"
"3-n712","14"
"3-n713","14"
"3-n714","2"
"3-n714","15"
"3-n715","2"
"3-n715","15"
"3-n716","17"
"3-n717","16"
"3-n717","2"
"3-n718","15"
"3-n718","4"
"3-n718c","15"
"3-n718c","4"
"3-n718t","15"
"3-n718t","4"
"3-n719","5"
"3-n719","17"
"3-n719m","5"
"3-n719m","17"
"3-n72","10"
"3-n72","3"
"3-n720","13"
"3-n720","7"
"3-n720u","13"
"3-n720u","16"
"3-n721","9"
"3-n721","10"
"3-n722","11"
"3-n722","2"
"3-n723","11"
"3-n723","2"
"3-n724","11"
"3-n724","7"
"3-n725","9"
"3-n726","9"
"3-n727","9"
"3-n727","16"
"3-n728","10"
"3-n729","10"
"3-n73","10"
"3-n73","3"
"3-n730","10"
"3-n730","17"
"3-n731","0"
"3-n731","2"
"3-n732","0"
"3-n732","2"
"3-n733","0"
"3-n733","2"
"3-n734","0"
"3-n735","0"
"3-n736","6"
"3-n737","6"
"3-n737","12"
"3-n738","6"
"3-n738","12"
"3-n739","1"
"3-n74","5"
"3-n74","4"
"3-n740","1"
"3-n740","14"
"3-n741","9"
"3-n741","2"
"3-n741f","13"
"3-n741f","2"
"3-n741m","7"
"3-n741m","2"
"3-n741p","12"
"3-n741p","2"
"3-n742","6"
"3-n742","17"
"3-n743","6"
"3-n743","17"
"3-n744","5"
"3-n745","5"
"3-n745d","5"
"3-n745f","5"
"3-n746","10"
"3-n746f","10"
"3-n747","3"
"3-n747","10"
"3-n748","3"
"3-n748","10"
"3-n749","4"
"3-n74a","5"
"3-n74a","12"
"3-n75","5"
"3-n75","4"
"3-n750","4"
"3-n751","10"
"3-n751","6"
"3-n752","10"
"3-n752","6"
"3-n753","11"
"3-n754","11"
"3-n755","11"
"3-n755","17"
"3-n756","11"
"3-n756","17"
"3-n757","3"
"3-n757","9"
"3-n758","3"
"3-n758","9"
"3-n759","0"
"3-n759","1"
"3-n75a","5"
"3-n75a","12"
"3-n76","5"
"3-n76","4"
"3-n760","0"
"3-n760","1"
"3-n761","11"
"3-n762","11"
"3-n763","11"
"3-n764","17"
"3-n765","0"
"3-n765","13"
"3-n766","1"
"3-n767","6"
"3-n767","10"
"3-n768","6"
"3-n768","10"
"3-n769","7"
"3-n769","4"
"3-n76a","5"
"3-n76a","12"
"3-n77","9"
"3-n770","7"
"3-n770","4"
"3-n771","10"
"3-n772","0"
"3-n773","0"
"3-n774","5"
"3-n774","2"
"3-n774f","5"
"3-n774f","2"
"3-n775","0"
"3-n776","9"
"3-n776","15"
"3-n777","12"
"3-n777","8"
"3-n778","7"
"3-n778","17"
"3-n779","10"
"3-n779","13"
"3-n77g","13"
"3-n78","9"
"3-n780","0"
"3-n780","15"
"3-n781","7"
"3-n781","11"
"3-n782","15"
"3-n783","15"
"3-n783","1"
"3-n784","15"
"3-n784","1"
"3-n785","12"
"3-n785","17"
"3-n786","13"
"3-n786","17"
"3-n787","11"
"3-n787","17"
"3-n788","10"
"3-n788","17"
"3-n789","13"
"3-n78g","13"
"3-n78g","17"
"3-n79","10"
"3-n79","13"
"3-n790","13"
"3-n791","13"
"3-n791","8"
"3-n792","13"
"3-n792","7"
"3-n793","5"
"3-n793","3"
"3-n794","6"
"3-n794","1"
"3-n795","6"
"3-n795","1"
"3-n796","12"
"3-n797","8"
"3-n797","2"
"3-n798","11"
"3-n798","8"
"3-n799","16"
"3-n799","15"
"3-n79g","13"
"3-n80","10"
"3-n80","13"
"3-n800","13"
"3-n800m","13"
"3-n800m","7"
"3-n800s","13"
"3-n800s","8"
"3-n800u","13"
"3-n800u","15"
"3-n801","8"
"3-n801","17"
"3-n802","1"
"3-n802","7"
"3-n803","3"
"3-n804","3"
"3-n804","15"
"3-n805","5"
"3-n805","8"
"3-n806","9"
"3-n806","7"
"3-n807","12"
"3-n808","8"
"3-n809","8"
"3-n80g","3"
"3-n80g","13"
"3-n80m","10"
"3-n80m","13"
"3-n81","12"
"3-n81","8"
"3-n810","11"
"3-n811","11"
"3-n812","11"
"3-n813","9"
"3-n814","9"
"3-n815","9"
"3-n816","10"
"3-n817","10"
"3-n818","10"
"3-n819","0"
"3-n82","12"
"3-n82","8"
"3-n820","0"
"3-n821","2"
"3-n822","2"
"3-n823","2"
"3-n823","8"
"3-n824","6"
"3-n825","6"
"3-n825","13"
"3-n826","6"
"3-n826","13"
"3-n827","16"
"3-n828","16"
"3-n829","11"
"3-n83","0"
"3-n83","2"
"3-n830","11"
"3-n831","0"
"3-n832","0"
"3-n833","10"
"3-n834","10"
"3-n834","5"
"3-n835","12"
"3-n836","12"
"3-n837","5"
"3-n838","5"
"3-n838","9"
"3-n839","5"
"3-n839","9"
"3-n83g","1"
"3-n84","0"
"3-n84","2"
"3-n840","11"
"3-n840","15"
"3-n841","11"
"3-n841","15"
"3-n842","11"
"3-n842","15"
"3-n843","4"
"3-n844","4"
"3-n845","2"
"3-n845","10"
"3-n846","10"
"3-n847","10"
"3-n848","12"
"3-n848","3"
"3-n849","12"
"3-n849","3"
"3-n849f","12"
"3-n849f","3"
"3-n85","0"
"3-n85","2"
"3-n850","9"
"3-n850","6"
"3-n851","9"
"3-n851","6"
"3-n852","1"
"3-n853","1"
"3-n854","7"
"3-n855","7"
"3-n856","13"
"3-n857","13"
"3-n858","13"
"3-n858","17"
"3-n859","16"
"3-n859","17"
"3-n86","10"
"3-n860","16"
"3-n860","17"
"3-n861","16"
"3-n861","17"
"3-n862","16"
"3-n862","0"
"3-n863","8"
"3-n864","7"
"3-n865","1"
"3-n866","14"
"3-n866","13"
"3-n867","4"
"3-n867","7"
"3-n868","17"
"3-n869","17"
"3-n87","10"
"3-n87","14"
"3-n870","1"
"3-n871","12"
"3-n872","14"
"3-n872","6"
"3-n873","14"
"3-n873","6"
"3-n874","5"
"3-n875","14"
"3-n875f","14"
"3-n876","13"
"3-n876","0"
"3-n876f","13"
"3-n876f","0"
"3-n877","12"
"3-n877","16"
"3-n878","8"
"3-n879","8"
"3-n88","3"
"3-n880","12"
"3-n880","15"
"3-n881","12"
"3-n881","14"
"3-n882","10"
"3-n882","15"
"3-n883","10"
"3-n883","14"
"3-n884","8"
"3-n884","15"
"3-n885","15"
"3-n885","7"
"3-n886","15"
"3-n886","7"
"3-n887","15"
"3-n887","7"
"3-n888","17"
"3-n888f","17"
"3-n888f","8"
"3-n889","1"
"3-n889f","1"
"3-n889f","8"
"3-n88a","3"
"3-n88a","16"
"3-n89","3"
